Measure ID,DATA ELEMENT NAME,"CODING SYSTEM",CODE,MODIFIER,"PLACE OF SERVICE",AGE,GENDER
418,DX_CODE_1,I10,S62.114A,,,50 - 85,F
418,DX_CODE_1,I10,S62.114B,,,50 - 85,F
418,DX_CODE_1,I10,S62.115A,,,50 - 85,F
418,DX_CODE_1,I10,S62.115B,,,50 - 85,F
418,DX_CODE_1,I10,S62.116A,,,50 - 85,F
418,DX_CODE_1,I10,S62.116B,,,50 - 85,F
418,DX_CODE_1,I10,S62.121A,,,50 - 85,F
418,DX_CODE_1,I10,S62.121B,,,50 - 85,F
418,DX_CODE_1,I10,S62.122A,,,50 - 85,F
418,DX_CODE_1,I10,S62.122B,,,50 - 85,F
418,DX_CODE_1,I10,S62.123A,,,50 - 85,F
418,DX_CODE_1,I10,S62.123B,,,50 - 85,F
418,DX_CODE_1,I10,S62.124A,,,50 - 85,F
418,DX_CODE_1,I10,S62.124B,,,50 - 85,F
418,DX_CODE_1,I10,S62.125A,,,50 - 85,F
418,DX_CODE_1,I10,S62.125B,,,50 - 85,F
418,DX_CODE_1,I10,S62.126A,,,50 - 85,F
418,DX_CODE_1,I10,S62.126B,,,50 - 85,F
418,DX_CODE_1,I10,S62.131A,,,50 - 85,F
418,DX_CODE_1,I10,S62.131B,,,50 - 85,F
418,DX_CODE_1,I10,S62.132A,,,50 - 85,F
418,DX_CODE_1,I10,S62.132B,,,50 - 85,F
418,DX_CODE_1,I10,S62.133A,,,50 - 85,F
418,DX_CODE_1,I10,S62.133B,,,50 - 85,F
418,DX_CODE_1,I10,S62.134A,,,50 - 85,F
418,DX_CODE_1,I10,S62.134B,,,50 - 85,F
418,DX_CODE_1,I10,S62.135A,,,50 - 85,F
418,DX_CODE_1,I10,S62.135B,,,50 - 85,F
418,DX_CODE_1,I10,S62.136A,,,50 - 85,F
418,DX_CODE_1,I10,S62.136B,,,50 - 85,F
418,DX_CODE_1,I10,S62.141A,,,50 - 85,F
418,DX_CODE_1,I10,S62.141B,,,50 - 85,F
418,DX_CODE_1,I10,S62.142A,,,50 - 85,F
418,DX_CODE_1,I10,S62.142B,,,50 - 85,F
418,DX_CODE_1,I10,S62.143A,,,50 - 85,F
418,DX_CODE_1,I10,S62.143B,,,50 - 85,F
418,DX_CODE_1,I10,S62.144A,,,50 - 85,F
418,DX_CODE_1,I10,S62.144B,,,50 - 85,F
418,DX_CODE_1,I10,S62.145A,,,50 - 85,F
418,DX_CODE_1,I10,S62.145B,,,50 - 85,F
418,DX_CODE_1,I10,S62.146A,,,50 - 85,F
418,DX_CODE_1,I10,S62.146B,,,50 - 85,F
418,DX_CODE_1,I10,S62.151A,,,50 - 85,F
418,DX_CODE_1,I10,S62.151B,,,50 - 85,F
418,DX_CODE_1,I10,S62.152A,,,50 - 85,F
418,DX_CODE_1,I10,S62.152B,,,50 - 85,F
418,DX_CODE_1,I10,S62.153A,,,50 - 85,F
418,DX_CODE_1,I10,S62.153B,,,50 - 85,F
418,DX_CODE_1,I10,S62.154A,,,50 - 85,F
418,DX_CODE_1,I10,S62.154B,,,50 - 85,F
418,DX_CODE_1,I10,S62.155A,,,50 - 85,F
418,DX_CODE_1,I10,S62.155B,,,50 - 85,F
418,DX_CODE_1,I10,S62.156A,,,50 - 85,F
418,DX_CODE_1,I10,S62.156B,,,50 - 85,F
418,DX_CODE_1,I10,S62.161A,,,50 - 85,F
418,DX_CODE_1,I10,S62.161B,,,50 - 85,F
418,DX_CODE_1,I10,S62.162A,,,50 - 85,F
418,DX_CODE_1,I10,S62.162B,,,50 - 85,F
418,DX_CODE_1,I10,S62.163A,,,50 - 85,F
418,DX_CODE_1,I10,S62.163B,,,50 - 85,F
418,DX_CODE_1,I10,S62.164A,,,50 - 85,F
418,DX_CODE_1,I10,S62.164B,,,50 - 85,F
418,DX_CODE_1,I10,S62.165A,,,50 - 85,F
418,DX_CODE_1,I10,S62.165B,,,50 - 85,F
418,DX_CODE_1,I10,S62.166A,,,50 - 85,F
418,DX_CODE_1,I10,S62.166B,,,50 - 85,F
418,DX_CODE_1,I10,S62.171A,,,50 - 85,F
418,DX_CODE_1,I10,S62.171B,,,50 - 85,F
418,DX_CODE_1,I10,S62.172A,,,50 - 85,F
418,DX_CODE_1,I10,S62.172B,,,50 - 85,F
418,DX_CODE_1,I10,S62.173A,,,50 - 85,F
418,DX_CODE_1,I10,S62.173B,,,50 - 85,F
418,DX_CODE_1,I10,S62.174A,,,50 - 85,F
418,DX_CODE_1,I10,S62.174B,,,50 - 85,F
418,DX_CODE_1,I10,S62.175A,,,50 - 85,F
418,DX_CODE_1,I10,S62.175B,,,50 - 85,F
418,DX_CODE_1,I10,S62.176A,,,50 - 85,F
418,DX_CODE_1,I10,S62.176B,,,50 - 85,F
418,DX_CODE_1,I10,S62.181A,,,50 - 85,F
418,DX_CODE_1,I10,S62.181B,,,50 - 85,F
418,DX_CODE_1,I10,S62.182A,,,50 - 85,F
418,DX_CODE_1,I10,S62.182B,,,50 - 85,F
418,DX_CODE_1,I10,S62.183A,,,50 - 85,F
418,DX_CODE_1,I10,S62.183B,,,50 - 85,F
418,DX_CODE_1,I10,S62.184A,,,50 - 85,F
418,DX_CODE_1,I10,S62.184B,,,50 - 85,F
418,DX_CODE_1,I10,S62.185A,,,50 - 85,F
418,DX_CODE_1,I10,S62.185B,,,50 - 85,F
418,DX_CODE_1,I10,S62.186A,,,50 - 85,F
418,DX_CODE_1,I10,S62.186B,,,50 - 85,F
418,DX_CODE_1,I10,S62.201A,,,50 - 85,F
418,DX_CODE_1,I10,S62.201B,,,50 - 85,F
418,DX_CODE_1,I10,S62.202A,,,50 - 85,F
418,DX_CODE_1,I10,S62.202B,,,50 - 85,F
418,DX_CODE_1,I10,S62.209A,,,50 - 85,F
418,DX_CODE_1,I10,S62.209B,,,50 - 85,F
418,DX_CODE_1,I10,S62.211A,,,50 - 85,F
418,DX_CODE_1,I10,S62.211B,,,50 - 85,F
418,DX_CODE_1,I10,S62.212A,,,50 - 85,F
418,DX_CODE_1,I10,S62.212B,,,50 - 85,F
418,DX_CODE_1,I10,S62.213A,,,50 - 85,F
418,DX_CODE_1,I10,S62.213B,,,50 - 85,F
418,DX_CODE_1,I10,S62.221A,,,50 - 85,F
418,DX_CODE_1,I10,S62.221B,,,50 - 85,F
418,DX_CODE_1,I10,S62.222A,,,50 - 85,F
418,DX_CODE_1,I10,S62.222B,,,50 - 85,F
418,DX_CODE_1,I10,S62.223A,,,50 - 85,F
418,DX_CODE_1,I10,S62.223B,,,50 - 85,F
418,DX_CODE_1,I10,S62.224A,,,50 - 85,F
418,DX_CODE_1,I10,S62.224B,,,50 - 85,F
418,DX_CODE_1,I10,S62.225A,,,50 - 85,F
418,DX_CODE_1,I10,S62.225B,,,50 - 85,F
418,DX_CODE_1,I10,S62.226A,,,50 - 85,F
418,DX_CODE_1,I10,S62.226B,,,50 - 85,F
418,DX_CODE_1,I10,S62.231A,,,50 - 85,F
418,DX_CODE_1,I10,S62.231B,,,50 - 85,F
418,DX_CODE_1,I10,S62.232A,,,50 - 85,F
418,DX_CODE_1,I10,S62.232B,,,50 - 85,F
418,DX_CODE_1,I10,S62.233A,,,50 - 85,F
418,DX_CODE_1,I10,S62.233B,,,50 - 85,F
418,DX_CODE_1,I10,S62.234A,,,50 - 85,F
418,DX_CODE_1,I10,S62.234B,,,50 - 85,F
418,DX_CODE_1,I10,S62.235A,,,50 - 85,F
418,DX_CODE_1,I10,S62.235B,,,50 - 85,F
418,DX_CODE_1,I10,S62.236A,,,50 - 85,F
418,DX_CODE_1,I10,S62.236B,,,50 - 85,F
418,DX_CODE_1,I10,S62.241A,,,50 - 85,F
418,DX_CODE_1,I10,S62.241B,,,50 - 85,F
418,DX_CODE_1,I10,S62.242A,,,50 - 85,F
418,DX_CODE_1,I10,S62.242B,,,50 - 85,F
418,DX_CODE_1,I10,S62.243A,,,50 - 85,F
418,DX_CODE_1,I10,S62.243B,,,50 - 85,F
418,DX_CODE_1,I10,S62.244A,,,50 - 85,F
418,DX_CODE_1,I10,S62.244B,,,50 - 85,F
418,DX_CODE_1,I10,S62.245A,,,50 - 85,F
418,DX_CODE_1,I10,S62.245B,,,50 - 85,F
418,DX_CODE_1,I10,S62.246A,,,50 - 85,F
418,DX_CODE_1,I10,S62.246B,,,50 - 85,F
418,DX_CODE_1,I10,S62.251A,,,50 - 85,F
418,DX_CODE_1,I10,S62.251B,,,50 - 85,F
418,DX_CODE_1,I10,S62.252A,,,50 - 85,F
418,DX_CODE_1,I10,S62.252B,,,50 - 85,F
418,DX_CODE_1,I10,S62.253A,,,50 - 85,F
418,DX_CODE_1,I10,S62.253B,,,50 - 85,F
418,DX_CODE_1,I10,S62.254A,,,50 - 85,F
418,DX_CODE_1,I10,S62.254B,,,50 - 85,F
418,DX_CODE_1,I10,S62.255A,,,50 - 85,F
418,DX_CODE_1,I10,S62.255B,,,50 - 85,F
418,DX_CODE_1,I10,S62.256A,,,50 - 85,F
418,DX_CODE_1,I10,S62.256B,,,50 - 85,F
418,DX_CODE_1,I10,S62.291A,,,50 - 85,F
418,DX_CODE_1,I10,S62.291B,,,50 - 85,F
418,DX_CODE_1,I10,S62.292A,,,50 - 85,F
418,DX_CODE_1,I10,S62.292B,,,50 - 85,F
418,DX_CODE_1,I10,S62.299A,,,50 - 85,F
418,DX_CODE_1,I10,S62.299B,,,50 - 85,F
418,DX_CODE_1,I10,S62.300A,,,50 - 85,F
418,DX_CODE_1,I10,S62.300B,,,50 - 85,F
418,DX_CODE_1,I10,S62.301A,,,50 - 85,F
418,DX_CODE_1,I10,S62.301B,,,50 - 85,F
418,DX_CODE_1,I10,S62.302A,,,50 - 85,F
418,DX_CODE_1,I10,S62.302B,,,50 - 85,F
418,DX_CODE_1,I10,S62.303A,,,50 - 85,F
418,DX_CODE_1,I10,S62.303B,,,50 - 85,F
418,DX_CODE_1,I10,S62.304A,,,50 - 85,F
418,DX_CODE_1,I10,S62.304B,,,50 - 85,F
418,DX_CODE_1,I10,S62.305A,,,50 - 85,F
418,DX_CODE_1,I10,S62.305B,,,50 - 85,F
418,DX_CODE_1,I10,S62.306A,,,50 - 85,F
418,DX_CODE_1,I10,S62.306B,,,50 - 85,F
418,DX_CODE_1,I10,S62.307A,,,50 - 85,F
418,DX_CODE_1,I10,S62.307B,,,50 - 85,F
418,DX_CODE_1,I10,S62.308A,,,50 - 85,F
418,DX_CODE_1,I10,S62.308B,,,50 - 85,F
418,DX_CODE_1,I10,S62.309A,,,50 - 85,F
418,DX_CODE_1,I10,S62.309B,,,50 - 85,F
418,DX_CODE_1,I10,S62.310A,,,50 - 85,F
418,DX_CODE_1,I10,S62.310B,,,50 - 85,F
418,DX_CODE_1,I10,S62.311A,,,50 - 85,F
418,DX_CODE_1,I10,S62.311B,,,50 - 85,F
418,DX_CODE_1,I10,S62.312A,,,50 - 85,F
418,DX_CODE_1,I10,S62.312B,,,50 - 85,F
418,DX_CODE_1,I10,S62.313A,,,50 - 85,F
418,DX_CODE_1,I10,S62.313B,,,50 - 85,F
418,DX_CODE_1,I10,S62.314A,,,50 - 85,F
418,DX_CODE_1,I10,S62.314B,,,50 - 85,F
418,DX_CODE_1,I10,S62.315A,,,50 - 85,F
418,DX_CODE_1,I10,S62.315B,,,50 - 85,F
418,DX_CODE_1,I10,S62.316A,,,50 - 85,F
418,DX_CODE_1,I10,S62.316B,,,50 - 85,F
418,DX_CODE_1,I10,S62.317A,,,50 - 85,F
418,DX_CODE_1,I10,S62.317B,,,50 - 85,F
418,DX_CODE_1,I10,S62.318A,,,50 - 85,F
418,DX_CODE_1,I10,S62.318B,,,50 - 85,F
418,DX_CODE_1,I10,S62.319A,,,50 - 85,F
418,DX_CODE_1,I10,S62.319B,,,50 - 85,F
418,DX_CODE_1,I10,S62.320A,,,50 - 85,F
418,DX_CODE_1,I10,S62.320B,,,50 - 85,F
418,DX_CODE_1,I10,S62.321A,,,50 - 85,F
418,DX_CODE_1,I10,S62.321B,,,50 - 85,F
418,DX_CODE_1,I10,S62.322A,,,50 - 85,F
418,DX_CODE_1,I10,S62.322B,,,50 - 85,F
418,DX_CODE_1,I10,S62.323A,,,50 - 85,F
418,DX_CODE_1,I10,S62.323B,,,50 - 85,F
418,DX_CODE_1,I10,S62.324A,,,50 - 85,F
418,DX_CODE_1,I10,S62.324B,,,50 - 85,F
418,DX_CODE_1,I10,S62.325A,,,50 - 85,F
418,DX_CODE_1,I10,S62.325B,,,50 - 85,F
418,DX_CODE_1,I10,S62.326A,,,50 - 85,F
418,DX_CODE_1,I10,S62.326B,,,50 - 85,F
418,DX_CODE_1,I10,S62.327A,,,50 - 85,F
418,DX_CODE_1,I10,S62.327B,,,50 - 85,F
418,DX_CODE_1,I10,S62.328A,,,50 - 85,F
418,DX_CODE_1,I10,S62.328B,,,50 - 85,F
418,DX_CODE_1,I10,S62.329A,,,50 - 85,F
418,DX_CODE_1,I10,S62.329B,,,50 - 85,F
418,DX_CODE_1,I10,S62.330A,,,50 - 85,F
418,DX_CODE_1,I10,S62.330B,,,50 - 85,F
418,DX_CODE_1,I10,S62.331A,,,50 - 85,F
418,DX_CODE_1,I10,S62.331B,,,50 - 85,F
418,DX_CODE_1,I10,S62.332A,,,50 - 85,F
418,DX_CODE_1,I10,S62.332B,,,50 - 85,F
418,DX_CODE_1,I10,S62.333A,,,50 - 85,F
418,DX_CODE_1,I10,S62.333B,,,50 - 85,F
418,DX_CODE_1,I10,S62.334A,,,50 - 85,F
418,DX_CODE_1,I10,S62.334B,,,50 - 85,F
418,DX_CODE_1,I10,S62.335A,,,50 - 85,F
418,DX_CODE_1,I10,S62.335B,,,50 - 85,F
418,DX_CODE_1,I10,S62.336A,,,50 - 85,F
418,DX_CODE_1,I10,S62.336B,,,50 - 85,F
418,DX_CODE_1,I10,S62.337A,,,50 - 85,F
418,DX_CODE_1,I10,S62.337B,,,50 - 85,F
418,DX_CODE_1,I10,S62.338A,,,50 - 85,F
418,DX_CODE_1,I10,S62.338B,,,50 - 85,F
418,DX_CODE_1,I10,S62.339A,,,50 - 85,F
418,DX_CODE_1,I10,S62.339B,,,50 - 85,F
418,DX_CODE_1,I10,S62.340A,,,50 - 85,F
418,DX_CODE_1,I10,S62.340B,,,50 - 85,F
418,DX_CODE_1,I10,S62.341A,,,50 - 85,F
418,DX_CODE_1,I10,S62.341B,,,50 - 85,F
418,DX_CODE_1,I10,S62.342A,,,50 - 85,F
418,DX_CODE_1,I10,S62.342B,,,50 - 85,F
418,DX_CODE_1,I10,S62.343A,,,50 - 85,F
418,DX_CODE_1,I10,S62.343B,,,50 - 85,F
418,DX_CODE_1,I10,S62.344A,,,50 - 85,F
418,DX_CODE_1,I10,S62.344B,,,50 - 85,F
418,DX_CODE_1,I10,S62.345A,,,50 - 85,F
418,DX_CODE_1,I10,S62.345B,,,50 - 85,F
418,DX_CODE_1,I10,S62.346A,,,50 - 85,F
418,DX_CODE_1,I10,S62.346B,,,50 - 85,F
418,DX_CODE_1,I10,S62.347A,,,50 - 85,F
418,DX_CODE_1,I10,S62.347B,,,50 - 85,F
418,DX_CODE_1,I10,S62.348A,,,50 - 85,F
418,DX_CODE_1,I10,S62.348B,,,50 - 85,F
418,DX_CODE_1,I10,S62.349A,,,50 - 85,F
418,DX_CODE_1,I10,S62.349B,,,50 - 85,F
418,DX_CODE_1,I10,S62.350A,,,50 - 85,F
418,DX_CODE_1,I10,S62.350B,,,50 - 85,F
418,DX_CODE_1,I10,S62.351A,,,50 - 85,F
418,DX_CODE_1,I10,S62.351B,,,50 - 85,F
418,DX_CODE_1,I10,S62.352A,,,50 - 85,F
418,DX_CODE_1,I10,S62.352B,,,50 - 85,F
418,DX_CODE_1,I10,S62.353A,,,50 - 85,F
418,DX_CODE_1,I10,S62.353B,,,50 - 85,F
418,DX_CODE_1,I10,S62.354A,,,50 - 85,F
418,DX_CODE_1,I10,S62.354B,,,50 - 85,F
418,DX_CODE_1,I10,S62.355A,,,50 - 85,F
418,DX_CODE_1,I10,S62.355B,,,50 - 85,F
418,DX_CODE_1,I10,S62.356A,,,50 - 85,F
418,DX_CODE_1,I10,S62.356B,,,50 - 85,F
418,DX_CODE_1,I10,S62.357A,,,50 - 85,F
418,DX_CODE_1,I10,S62.357B,,,50 - 85,F
418,DX_CODE_1,I10,S62.358A,,,50 - 85,F
418,DX_CODE_1,I10,S62.358B,,,50 - 85,F
418,DX_CODE_1,I10,S62.359A,,,50 - 85,F
418,DX_CODE_1,I10,S62.359B,,,50 - 85,F
418,DX_CODE_1,I10,S62.360A,,,50 - 85,F
418,DX_CODE_1,I10,S62.360B,,,50 - 85,F
418,DX_CODE_1,I10,S62.361A,,,50 - 85,F
418,DX_CODE_1,I10,S62.361B,,,50 - 85,F
418,DX_CODE_1,I10,S62.362A,,,50 - 85,F
418,DX_CODE_1,I10,S62.362B,,,50 - 85,F
418,DX_CODE_1,I10,S62.363A,,,50 - 85,F
418,DX_CODE_1,I10,S62.363B,,,50 - 85,F
418,DX_CODE_1,I10,S62.364A,,,50 - 85,F
418,DX_CODE_1,I10,S62.364B,,,50 - 85,F
418,DX_CODE_1,I10,S62.365A,,,50 - 85,F
418,DX_CODE_1,I10,S62.365B,,,50 - 85,F
418,DX_CODE_1,I10,S62.366A,,,50 - 85,F
418,DX_CODE_1,I10,S62.366B,,,50 - 85,F
418,DX_CODE_1,I10,S62.367A,,,50 - 85,F
418,DX_CODE_1,I10,S62.367B,,,50 - 85,F
418,DX_CODE_1,I10,S62.368A,,,50 - 85,F
418,DX_CODE_1,I10,S62.368B,,,50 - 85,F
418,DX_CODE_1,I10,S62.369A,,,50 - 85,F
418,DX_CODE_1,I10,S62.369B,,,50 - 85,F
418,DX_CODE_1,I10,S62.390A,,,50 - 85,F
418,DX_CODE_1,I10,S62.390B,,,50 - 85,F
418,DX_CODE_1,I10,S62.391A,,,50 - 85,F
418,DX_CODE_1,I10,S62.391B,,,50 - 85,F
418,DX_CODE_1,I10,S62.392A,,,50 - 85,F
418,DX_CODE_1,I10,S62.392B,,,50 - 85,F
418,DX_CODE_1,I10,S62.393A,,,50 - 85,F
418,DX_CODE_1,I10,S62.393B,,,50 - 85,F
418,DX_CODE_1,I10,S62.394A,,,50 - 85,F
418,DX_CODE_1,I10,S62.394B,,,50 - 85,F
418,DX_CODE_1,I10,S62.395A,,,50 - 85,F
418,DX_CODE_1,I10,S62.395B,,,50 - 85,F
418,DX_CODE_1,I10,S62.396A,,,50 - 85,F
418,DX_CODE_1,I10,S62.396B,,,50 - 85,F
418,DX_CODE_1,I10,S62.397A,,,50 - 85,F
418,DX_CODE_1,I10,S62.397B,,,50 - 85,F
418,DX_CODE_1,I10,S62.398A,,,50 - 85,F
418,DX_CODE_1,I10,S62.398B,,,50 - 85,F
418,DX_CODE_1,I10,S62.399A,,,50 - 85,F
418,DX_CODE_1,I10,S62.399B,,,50 - 85,F
418,DX_CODE_1,I10,S62.90XA,,,50 - 85,F
418,DX_CODE_1,I10,S62.90XB,,,50 - 85,F
418,DX_CODE_1,I10,S62.91XA,,,50 - 85,F
418,DX_CODE_1,I10,S62.91XB,,,50 - 85,F
418,DX_CODE_1,I10,S62.92XA,,,50 - 85,F
418,DX_CODE_1,I10,S62.92XB,,,50 - 85,F
418,DX_CODE_1,I10,S72.001A,,,50 - 85,F
418,DX_CODE_1,I10,S72.001B,,,50 - 85,F
418,DX_CODE_1,I10,S72.001C,,,50 - 85,F
418,DX_CODE_1,I10,S72.002A,,,50 - 85,F
418,DX_CODE_1,I10,S72.002B,,,50 - 85,F
418,DX_CODE_1,I10,S72.002C,,,50 - 85,F
418,DX_CODE_1,I10,S72.009A,,,50 - 85,F
418,DX_CODE_1,I10,S72.009B,,,50 - 85,F
418,DX_CODE_1,I10,S72.009C,,,50 - 85,F
418,DX_CODE_1,I10,S72.011A,,,50 - 85,F
418,DX_CODE_1,I10,S72.011B,,,50 - 85,F
418,DX_CODE_1,I10,S72.011C,,,50 - 85,F
418,DX_CODE_1,I10,S72.012A,,,50 - 85,F
418,DX_CODE_1,I10,S72.012B,,,50 - 85,F
418,DX_CODE_1,I10,S72.012C,,,50 - 85,F
418,DX_CODE_1,I10,S72.019A,,,50 - 85,F
418,DX_CODE_1,I10,S72.019B,,,50 - 85,F
418,DX_CODE_1,I10,S72.019C,,,50 - 85,F
418,DX_CODE_1,I10,S72.031A,,,50 - 85,F
418,DX_CODE_1,I10,S72.031B,,,50 - 85,F
418,DX_CODE_1,I10,S72.031C,,,50 - 85,F
418,DX_CODE_1,I10,S72.032A,,,50 - 85,F
418,DX_CODE_1,I10,S72.032B,,,50 - 85,F
418,DX_CODE_1,I10,S72.032C,,,50 - 85,F
418,DX_CODE_1,I10,S72.033A,,,50 - 85,F
418,DX_CODE_1,I10,S72.033B,,,50 - 85,F
418,DX_CODE_1,I10,S72.033C,,,50 - 85,F
418,DX_CODE_1,I10,S72.034A,,,50 - 85,F
418,DX_CODE_1,I10,S72.034B,,,50 - 85,F
418,DX_CODE_1,I10,S72.034C,,,50 - 85,F
418,DX_CODE_1,I10,S72.035A,,,50 - 85,F
418,DX_CODE_1,I10,S72.035B,,,50 - 85,F
418,DX_CODE_1,I10,S72.035C,,,50 - 85,F
418,DX_CODE_1,I10,S72.036A,,,50 - 85,F
418,DX_CODE_1,I10,S72.036B,,,50 - 85,F
418,DX_CODE_1,I10,S72.036C,,,50 - 85,F
418,DX_CODE_1,I10,S72.041A,,,50 - 85,F
418,DX_CODE_1,I10,S72.041B,,,50 - 85,F
418,DX_CODE_1,I10,S72.041C,,,50 - 85,F
418,DX_CODE_1,I10,S72.042A,,,50 - 85,F
418,DX_CODE_1,I10,S72.042B,,,50 - 85,F
418,DX_CODE_1,I10,S72.042C,,,50 - 85,F
418,DX_CODE_1,I10,S72.043A,,,50 - 85,F
418,DX_CODE_1,I10,S72.043B,,,50 - 85,F
418,DX_CODE_1,I10,S72.043C,,,50 - 85,F
418,DX_CODE_1,I10,S72.044A,,,50 - 85,F
418,DX_CODE_1,I10,S72.044B,,,50 - 85,F
418,DX_CODE_1,I10,S72.044C,,,50 - 85,F
418,DX_CODE_1,I10,S72.045A,,,50 - 85,F
418,DX_CODE_1,I10,S72.045B,,,50 - 85,F
418,DX_CODE_1,I10,S72.045C,,,50 - 85,F
418,DX_CODE_1,I10,S72.046A,,,50 - 85,F
418,DX_CODE_1,I10,S72.046B,,,50 - 85,F
418,DX_CODE_1,I10,S72.046C,,,50 - 85,F
418,DX_CODE_1,I10,S72.051A,,,50 - 85,F
418,DX_CODE_1,I10,S72.051B,,,50 - 85,F
418,DX_CODE_1,I10,S72.051C,,,50 - 85,F
418,DX_CODE_1,I10,S72.052A,,,50 - 85,F
418,DX_CODE_1,I10,S72.052B,,,50 - 85,F
418,DX_CODE_1,I10,S72.052C,,,50 - 85,F
418,DX_CODE_1,I10,S72.059A,,,50 - 85,F
418,DX_CODE_1,I10,S72.059B,,,50 - 85,F
418,DX_CODE_1,I10,S72.059C,,,50 - 85,F
418,DX_CODE_1,I10,S72.061A,,,50 - 85,F
418,DX_CODE_1,I10,S72.061B,,,50 - 85,F
418,DX_CODE_1,I10,S72.061C,,,50 - 85,F
418,DX_CODE_1,I10,S72.062A,,,50 - 85,F
418,DX_CODE_1,I10,S72.062B,,,50 - 85,F
418,DX_CODE_1,I10,S72.062C,,,50 - 85,F
418,DX_CODE_1,I10,S72.063A,,,50 - 85,F
418,DX_CODE_1,I10,S72.063B,,,50 - 85,F
418,DX_CODE_1,I10,S72.063C,,,50 - 85,F
418,DX_CODE_1,I10,S72.064A,,,50 - 85,F
418,DX_CODE_1,I10,S72.064B,,,50 - 85,F
418,DX_CODE_1,I10,S72.064C,,,50 - 85,F
418,DX_CODE_1,I10,S72.065A,,,50 - 85,F
418,DX_CODE_1,I10,S72.065B,,,50 - 85,F
418,DX_CODE_1,I10,S72.065C,,,50 - 85,F
418,DX_CODE_1,I10,S72.066A,,,50 - 85,F
418,DX_CODE_1,I10,S72.066B,,,50 - 85,F
418,DX_CODE_1,I10,S72.066C,,,50 - 85,F
418,DX_CODE_1,I10,S72.091A,,,50 - 85,F
418,DX_CODE_1,I10,S72.091B,,,50 - 85,F
418,DX_CODE_1,I10,S72.091C,,,50 - 85,F
418,DX_CODE_1,I10,S72.092A,,,50 - 85,F
418,DX_CODE_1,I10,S72.092B,,,50 - 85,F
418,DX_CODE_1,I10,S72.092C,,,50 - 85,F
418,DX_CODE_1,I10,S72.099A,,,50 - 85,F
418,DX_CODE_1,I10,S72.099B,,,50 - 85,F
418,DX_CODE_1,I10,S72.099C,,,50 - 85,F
418,DX_CODE_1,I10,S72.101A,,,50 - 85,F
418,DX_CODE_1,I10,S72.101B,,,50 - 85,F
418,DX_CODE_1,I10,S72.101C,,,50 - 85,F
418,DX_CODE_1,I10,S72.102A,,,50 - 85,F
418,DX_CODE_1,I10,S72.102B,,,50 - 85,F
418,DX_CODE_1,I10,S72.102C,,,50 - 85,F
418,DX_CODE_1,I10,S72.109A,,,50 - 85,F
418,DX_CODE_1,I10,S72.109B,,,50 - 85,F
418,DX_CODE_1,I10,S72.109C,,,50 - 85,F
418,DX_CODE_1,I10,S72.111A,,,50 - 85,F
418,DX_CODE_1,I10,S72.111B,,,50 - 85,F
418,DX_CODE_1,I10,S72.111C,,,50 - 85,F
418,DX_CODE_1,I10,S72.112A,,,50 - 85,F
418,DX_CODE_1,I10,S72.112B,,,50 - 85,F
418,DX_CODE_1,I10,S72.112C,,,50 - 85,F
418,DX_CODE_1,I10,S72.113A,,,50 - 85,F
418,DX_CODE_1,I10,S72.113B,,,50 - 85,F
418,DX_CODE_1,I10,S72.113C,,,50 - 85,F
418,DX_CODE_1,I10,S72.114A,,,50 - 85,F
418,DX_CODE_1,I10,S72.114B,,,50 - 85,F
418,DX_CODE_1,I10,S72.114C,,,50 - 85,F
418,DX_CODE_1,I10,S72.115A,,,50 - 85,F
418,DX_CODE_1,I10,S72.115B,,,50 - 85,F
418,DX_CODE_1,I10,S72.115C,,,50 - 85,F
418,DX_CODE_1,I10,S72.116A,,,50 - 85,F
418,DX_CODE_1,I10,S72.116B,,,50 - 85,F
418,DX_CODE_1,I10,S72.116C,,,50 - 85,F
418,DX_CODE_1,I10,S72.121A,,,50 - 85,F
418,DX_CODE_1,I10,S72.121B,,,50 - 85,F
418,DX_CODE_1,I10,S72.121C,,,50 - 85,F
418,DX_CODE_1,I10,S72.122A,,,50 - 85,F
418,DX_CODE_1,I10,S72.122B,,,50 - 85,F
418,DX_CODE_1,I10,S72.122C,,,50 - 85,F
418,DX_CODE_1,I10,S72.123A,,,50 - 85,F
418,DX_CODE_1,I10,S72.123B,,,50 - 85,F
418,DX_CODE_1,I10,S72.123C,,,50 - 85,F
418,DX_CODE_1,I10,S72.124A,,,50 - 85,F
418,DX_CODE_1,I10,S72.124B,,,50 - 85,F
418,DX_CODE_1,I10,S72.124C,,,50 - 85,F
418,DX_CODE_1,I10,S72.125A,,,50 - 85,F
418,DX_CODE_1,I10,S72.125B,,,50 - 85,F
418,DX_CODE_1,I10,S72.125C,,,50 - 85,F
418,DX_CODE_1,I10,S72.126A,,,50 - 85,F
418,DX_CODE_1,I10,S72.126B,,,50 - 85,F
418,DX_CODE_1,I10,S72.126C,,,50 - 85,F
418,DX_CODE_1,I10,S72.141A,,,50 - 85,F
418,DX_CODE_1,I10,S72.141B,,,50 - 85,F
418,DX_CODE_1,I10,S72.141C,,,50 - 85,F
418,DX_CODE_1,I10,S72.142A,,,50 - 85,F
418,DX_CODE_1,I10,S72.142B,,,50 - 85,F
418,DX_CODE_1,I10,S72.142C,,,50 - 85,F
418,DX_CODE_1,I10,S72.143A,,,50 - 85,F
